,state,lat,long,id,week,population,confirmed,death,prop_vaccinated,prevalence,log_prevalence,prev_day_total,new_cases,incidence,log_incidence,prev_day_actual,covid_status
214,New York,42.58831742,-74.4433903,ID1950,2020-02-10,30999,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
215,New York,42.59509207,-76.07048931,ID1914,2020-02-10,47581,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
216,New York,42.60060306,-73.97723916,ID1903,2020-02-10,305506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
217,New York,42.63492579,-75.03151402,ID1941,2020-02-10,59493,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
218,New York,42.63505484,-77.10369919,ID1966,2020-02-10,24913,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
219,New York,42.70145109,-78.22199579,ID1965,2020-02-10,39859,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
220,New York,42.71348136,-73.51089874,ID1945,2020-02-10,158714,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
221,New York,42.72596275,-77.77966158,ID1928,2020-02-10,62914,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
222,New York,42.76249024,-78.73063652,ID1917,2020-02-10,918702,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
223,New York,42.78081007,-76.82497064,ID1952,2020-02-10,34016,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
224,New York,42.81668777,-74.05278291,ID1949,2020-02-10,155299,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
225,New York,42.85145728,-77.30874425,ID1937,2020-02-10,109777,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
226,New York,42.90123494,-74.44011632,ID1931,2020-02-10,49221,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
227,New York,42.91261714,-76.55731592,ID1908,2020-02-10,76576,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
228,New York,42.91653905,-75.67266639,ID1929,2020-02-10,70941,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
229,New York,43.0022601,-78.19135193,ID1921,2020-02-10,57280,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
230,New York,43.00491923,-76.19971155,ID1936,2020-02-10,460528,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
231,New York,43.10904162,-73.86653895,ID1948,2020-02-10,229863,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
232,New York,43.11363907,-74.41798804,ID1920,2020-02-10,53383,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
233,New York,43.14638895,-77.69322942,ID1930,2020-02-10,741770,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
234,New York,43.15494365,-77.02976528,ID1963,2020-02-10,89918,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
235,New York,43.19898042,-78.74777412,ID1934,2020-02-10,209281,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
236,New York,43.24375382,-75.43710392,ID1935,2020-02-10,228671,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
237,New York,43.2516977,-78.2320066,ID1939,2020-02-10,40352,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
238,New York,43.31153794,-73.43043448,ID1962,2020-02-10,61204,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
239,New York,43.42034246,-74.96145307,ID1924,2020-02-10,61319,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
240,New York,43.42778894,-76.14635194,ID1940,2020-02-10,117124,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
241,New York,43.56173026,-73.8433699,ID1961,2020-02-10,63944,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
242,New York,43.66146647,-74.49721957,ID1923,2020-02-10,4416,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
243,New York,43.7844157,-75.44903992,ID1927,2020-02-10,26296,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
244,New York,44.04200959,-75.94653457,ID1925,2020-02-10,109834,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
245,New York,44.11630765,-73.77297842,ID1918,2020-02-10,36885,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
246,New York,44.4976179,-75.06550039,ID1953,2020-02-10,107740,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
247,New York,44.59040891,-74.29926032,ID1919,2020-02-10,50022,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
248,New York,44.74530905,-73.67875352,ID1912,2020-02-10,80485,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
249,New York,40.58582155,-74.14808598,ID1946,2020-02-17,476143,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
250,New York,40.6361825,-73.94935552,ID1926,2020-02-17,2559903,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
251,New York,40.71088124,-73.81684712,ID1944,2020-02-17,2253858,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
252,New York,40.74066522,-73.58941873,ID1932,2020-02-17,1356924,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
253,New York,40.7672726,-73.97152637,ID1933,2020-02-17,1628706,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
254,New York,40.85209301,-73.86282755,ID1905,2020-02-17,1418207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
255,New York,40.88320119,-72.8012172,ID1955,2020-02-17,1476601,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
256,New York,41.15027894,-74.02560498,ID1947,2020-02-17,325789,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
257,New York,41.16278376,-73.75741653,ID1964,2020-02-17,967506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
258,New York,41.40337468,-74.30240757,ID1938,2020-02-17,384940,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
259,New York,41.42630093,-73.74965532,ID1943,2020-02-17,98320,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
260,New York,41.71579493,-74.76394559,ID1956,2020-02-17,75432,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
261,New York,41.7648606,-73.74356679,ID1916,2020-02-17,294218,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
262,New York,41.89027881,-74.26252104,ID1959,2020-02-17,177573,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
263,New York,42.13891056,-76.7638805,ID1910,2020-02-17,83456,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
264,New York,42.15903158,-75.81326086,ID1906,2020-02-17,190488,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
265,New York,42.16852837,-76.30835812,ID1957,2020-02-17,48203,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
266,New York,42.19837623,-74.96709306,ID1915,2020-02-17,44135,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
267,New York,42.2276921,-79.36691763,ID1909,2020-02-17,126903,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
268,New York,42.24778241,-78.67923096,ID1907,2020-02-17,76117,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
269,New York,42.24819348,-73.63089095,ID1913,2020-02-17,59461,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
270,New York,42.25748406,-78.02750466,ID1904,2020-02-17,46091,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
271,New York,42.2689144,-77.3829924,ID1954,2020-02-17,95379,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
272,New York,42.275797,-74.12384884,ID1922,2020-02-17,47188,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
273,New York,42.39184015,-76.8773299,ID1951,2020-02-17,17807,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
274,New York,42.44945765,-76.47229843,ID1958,2020-02-17,102180,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
275,New York,42.49430041,-75.60887553,ID1911,2020-02-17,47207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
276,New York,42.58831742,-74.4433903,ID1950,2020-02-17,30999,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
277,New York,42.59509207,-76.07048931,ID1914,2020-02-17,47581,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
278,New York,42.60060306,-73.97723916,ID1903,2020-02-17,305506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
279,New York,42.63492579,-75.03151402,ID1941,2020-02-17,59493,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
280,New York,42.63505484,-77.10369919,ID1966,2020-02-17,24913,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
281,New York,42.70145109,-78.22199579,ID1965,2020-02-17,39859,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
282,New York,42.71348136,-73.51089874,ID1945,2020-02-17,158714,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
283,New York,42.72596275,-77.77966158,ID1928,2020-02-17,62914,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
284,New York,42.76249024,-78.73063652,ID1917,2020-02-17,918702,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
285,New York,42.78081007,-76.82497064,ID1952,2020-02-17,34016,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
286,New York,42.81668777,-74.05278291,ID1949,2020-02-17,155299,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
287,New York,42.85145728,-77.30874425,ID1937,2020-02-17,109777,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
288,New York,42.90123494,-74.44011632,ID1931,2020-02-17,49221,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
289,New York,42.91261714,-76.55731592,ID1908,2020-02-17,76576,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
290,New York,42.91653905,-75.67266639,ID1929,2020-02-17,70941,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
291,New York,43.0022601,-78.19135193,ID1921,2020-02-17,57280,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
292,New York,43.00491923,-76.19971155,ID1936,2020-02-17,460528,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
293,New York,43.10904162,-73.86653895,ID1948,2020-02-17,229863,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
294,New York,43.11363907,-74.41798804,ID1920,2020-02-17,53383,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
295,New York,43.14638895,-77.69322942,ID1930,2020-02-17,741770,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
296,New York,43.15494365,-77.02976528,ID1963,2020-02-17,89918,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
297,New York,43.19898042,-78.74777412,ID1934,2020-02-17,209281,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
298,New York,43.24375382,-75.43710392,ID1935,2020-02-17,228671,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
299,New York,43.2516977,-78.2320066,ID1939,2020-02-17,40352,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
300,New York,43.31153794,-73.43043448,ID1962,2020-02-17,61204,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
301,New York,43.42034246,-74.96145307,ID1924,2020-02-17,61319,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
302,New York,43.42778894,-76.14635194,ID1940,2020-02-17,117124,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
303,New York,43.56173026,-73.8433699,ID1961,2020-02-17,63944,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
304,New York,43.66146647,-74.49721957,ID1923,2020-02-17,4416,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
305,New York,43.7844157,-75.44903992,ID1927,2020-02-17,26296,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
306,New York,44.04200959,-75.94653457,ID1925,2020-02-17,109834,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
307,New York,44.11630765,-73.77297842,ID1918,2020-02-17,36885,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
308,New York,44.4976179,-75.06550039,ID1953,2020-02-17,107740,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
309,New York,44.59040891,-74.29926032,ID1919,2020-02-17,50022,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
310,New York,44.74530905,-73.67875352,ID1912,2020-02-17,80485,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
311,New York,40.58582155,-74.14808598,ID1946,2020-02-24,476143,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
312,New York,40.6361825,-73.94935552,ID1926,2020-02-24,2559903,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
313,New York,40.71088124,-73.81684712,ID1944,2020-02-24,2253858,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
314,New York,40.74066522,-73.58941873,ID1932,2020-02-24,1356924,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
315,New York,40.7672726,-73.97152637,ID1933,2020-02-24,1628706,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
316,New York,40.85209301,-73.86282755,ID1905,2020-02-24,1418207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
317,New York,40.88320119,-72.8012172,ID1955,2020-02-24,1476601,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
318,New York,41.15027894,-74.02560498,ID1947,2020-02-24,325789,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
319,New York,41.16278376,-73.75741653,ID1964,2020-02-24,967506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
320,New York,41.40337468,-74.30240757,ID1938,2020-02-24,384940,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
321,New York,41.42630093,-73.74965532,ID1943,2020-02-24,98320,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
322,New York,41.71579493,-74.76394559,ID1956,2020-02-24,75432,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
323,New York,41.7648606,-73.74356679,ID1916,2020-02-24,294218,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
324,New York,41.89027881,-74.26252104,ID1959,2020-02-24,177573,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
325,New York,42.13891056,-76.7638805,ID1910,2020-02-24,83456,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
326,New York,42.15903158,-75.81326086,ID1906,2020-02-24,190488,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
327,New York,42.16852837,-76.30835812,ID1957,2020-02-24,48203,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
328,New York,42.19837623,-74.96709306,ID1915,2020-02-24,44135,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
329,New York,42.2276921,-79.36691763,ID1909,2020-02-24,126903,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
330,New York,42.24778241,-78.67923096,ID1907,2020-02-24,76117,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
331,New York,42.24819348,-73.63089095,ID1913,2020-02-24,59461,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
332,New York,42.25748406,-78.02750466,ID1904,2020-02-24,46091,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
333,New York,42.2689144,-77.3829924,ID1954,2020-02-24,95379,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
334,New York,42.275797,-74.12384884,ID1922,2020-02-24,47188,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
335,New York,42.39184015,-76.8773299,ID1951,2020-02-24,17807,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
336,New York,42.44945765,-76.47229843,ID1958,2020-02-24,102180,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
337,New York,42.49430041,-75.60887553,ID1911,2020-02-24,47207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
338,New York,42.58831742,-74.4433903,ID1950,2020-02-24,30999,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
339,New York,42.59509207,-76.07048931,ID1914,2020-02-24,47581,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
340,New York,42.60060306,-73.97723916,ID1903,2020-02-24,305506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
341,New York,42.63492579,-75.03151402,ID1941,2020-02-24,59493,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
342,New York,42.63505484,-77.10369919,ID1966,2020-02-24,24913,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
343,New York,42.70145109,-78.22199579,ID1965,2020-02-24,39859,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
344,New York,42.71348136,-73.51089874,ID1945,2020-02-24,158714,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
345,New York,42.72596275,-77.77966158,ID1928,2020-02-24,62914,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
346,New York,42.76249024,-78.73063652,ID1917,2020-02-24,918702,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
347,New York,42.78081007,-76.82497064,ID1952,2020-02-24,34016,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
348,New York,42.81668777,-74.05278291,ID1949,2020-02-24,155299,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
349,New York,42.85145728,-77.30874425,ID1937,2020-02-24,109777,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
350,New York,42.90123494,-74.44011632,ID1931,2020-02-24,49221,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
351,New York,42.91261714,-76.55731592,ID1908,2020-02-24,76576,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
352,New York,42.91653905,-75.67266639,ID1929,2020-02-24,70941,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
353,New York,43.0022601,-78.19135193,ID1921,2020-02-24,57280,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
354,New York,43.00491923,-76.19971155,ID1936,2020-02-24,460528,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
355,New York,43.10904162,-73.86653895,ID1948,2020-02-24,229863,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
356,New York,43.11363907,-74.41798804,ID1920,2020-02-24,53383,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
357,New York,43.14638895,-77.69322942,ID1930,2020-02-24,741770,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
358,New York,43.15494365,-77.02976528,ID1963,2020-02-24,89918,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
359,New York,43.19898042,-78.74777412,ID1934,2020-02-24,209281,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
360,New York,43.24375382,-75.43710392,ID1935,2020-02-24,228671,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
361,New York,43.2516977,-78.2320066,ID1939,2020-02-24,40352,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
362,New York,43.31153794,-73.43043448,ID1962,2020-02-24,61204,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
363,New York,43.42034246,-74.96145307,ID1924,2020-02-24,61319,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
364,New York,43.42778894,-76.14635194,ID1940,2020-02-24,117124,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
365,New York,43.56173026,-73.8433699,ID1961,2020-02-24,63944,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
366,New York,43.66146647,-74.49721957,ID1923,2020-02-24,4416,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
367,New York,43.7844157,-75.44903992,ID1927,2020-02-24,26296,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
368,New York,44.04200959,-75.94653457,ID1925,2020-02-24,109834,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
369,New York,44.11630765,-73.77297842,ID1918,2020-02-24,36885,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
370,New York,44.4976179,-75.06550039,ID1953,2020-02-24,107740,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
371,New York,44.59040891,-74.29926032,ID1919,2020-02-24,50022,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
372,New York,44.74530905,-73.67875352,ID1912,2020-02-24,80485,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
373,New York,40.58582155,-74.14808598,ID1946,2020-03-02,476143,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
374,New York,40.6361825,-73.94935552,ID1926,2020-03-02,2559903,4,0,0,1.56E-06,-2.302569468,0,4,1.56E-06,-2.302569468,0,1
375,New York,40.71088124,-73.81684712,ID1944,2020-03-02,2253858,2,0,0,8.87E-07,-2.302576219,0,2,8.87E-07,-2.302576219,0,1
376,New York,40.74066522,-73.58941873,ID1932,2020-03-02,1356924,5,0,0,3.68E-06,-2.302548246,0,5,3.68E-06,-2.302548246,0,1
377,New York,40.7672726,-73.97152637,ID1933,2020-03-02,1628706,5,0,0,3.07E-06,-2.302554394,0,5,3.07E-06,-2.302554394,0,1
378,New York,40.85209301,-73.86282755,ID1905,2020-03-02,1418207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
379,New York,40.88320119,-72.8012172,ID1955,2020-03-02,1476601,1,0,0,6.77E-07,-2.302578321,0,1,6.77E-07,-2.302578321,0,1
380,New York,41.15027894,-74.02560498,ID1947,2020-03-02,325789,2,0,0,6.14E-06,-2.302523705,0,2,6.14E-06,-2.302523705,0,1
381,New York,41.16278376,-73.75741653,ID1964,2020-03-02,967506,83,0,0,8.58E-05,-2.301727585,0,83,8.58E-05,-2.301727585,0,1
382,New York,41.40337468,-74.30240757,ID1938,2020-03-02,384940,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
383,New York,41.42630093,-73.74965532,ID1943,2020-03-02,98320,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
384,New York,41.71579493,-74.76394559,ID1956,2020-03-02,75432,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
385,New York,41.7648606,-73.74356679,ID1916,2020-03-02,294218,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
386,New York,41.89027881,-74.26252104,ID1959,2020-03-02,177573,1,0,0,5.63E-06,-2.30252878,0,1,5.63E-06,-2.30252878,0,1
387,New York,42.13891056,-76.7638805,ID1910,2020-03-02,83456,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
388,New York,42.15903158,-75.81326086,ID1906,2020-03-02,190488,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
389,New York,42.16852837,-76.30835812,ID1957,2020-03-02,48203,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
390,New York,42.19837623,-74.96709306,ID1915,2020-03-02,44135,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
391,New York,42.2276921,-79.36691763,ID1909,2020-03-02,126903,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
392,New York,42.24778241,-78.67923096,ID1907,2020-03-02,76117,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
393,New York,42.24819348,-73.63089095,ID1913,2020-03-02,59461,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
394,New York,42.25748406,-78.02750466,ID1904,2020-03-02,46091,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
395,New York,42.2689144,-77.3829924,ID1954,2020-03-02,95379,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
396,New York,42.275797,-74.12384884,ID1922,2020-03-02,47188,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
397,New York,42.39184015,-76.8773299,ID1951,2020-03-02,17807,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
398,New York,42.44945765,-76.47229843,ID1958,2020-03-02,102180,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
399,New York,42.49430041,-75.60887553,ID1911,2020-03-02,47207,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
400,New York,42.58831742,-74.4433903,ID1950,2020-03-02,30999,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
401,New York,42.59509207,-76.07048931,ID1914,2020-03-02,47581,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
402,New York,42.60060306,-73.97723916,ID1903,2020-03-02,305506,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
403,New York,42.63492579,-75.03151402,ID1941,2020-03-02,59493,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
404,New York,42.63505484,-77.10369919,ID1966,2020-03-02,24913,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
405,New York,42.70145109,-78.22199579,ID1965,2020-03-02,39859,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
406,New York,42.71348136,-73.51089874,ID1945,2020-03-02,158714,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
407,New York,42.72596275,-77.77966158,ID1928,2020-03-02,62914,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
408,New York,42.76249024,-78.73063652,ID1917,2020-03-02,918702,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
409,New York,42.78081007,-76.82497064,ID1952,2020-03-02,34016,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
410,New York,42.81668777,-74.05278291,ID1949,2020-03-02,155299,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
411,New York,42.85145728,-77.30874425,ID1937,2020-03-02,109777,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
412,New York,42.90123494,-74.44011632,ID1931,2020-03-02,49221,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
413,New York,42.91261714,-76.55731592,ID1908,2020-03-02,76576,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
414,New York,42.91653905,-75.67266639,ID1929,2020-03-02,70941,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
415,New York,43.0022601,-78.19135193,ID1921,2020-03-02,57280,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
416,New York,43.00491923,-76.19971155,ID1936,2020-03-02,460528,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
417,New York,43.10904162,-73.86653895,ID1948,2020-03-02,229863,2,0,0,8.70E-06,-2.302498088,0,2,8.70E-06,-2.302498088,0,1
418,New York,43.11363907,-74.41798804,ID1920,2020-03-02,53383,0,0,0,0,-2.302585093,0,0,0,-2.302585093,0,0
